song ID,song name,song popularity,artist name,artist id,artist genres,album name,album id,album release date,track image,artist image
spotify:track:607x2jQgIQdhqGgYAah8OL,Drive Out - The Attik Radio Edit,0,Sunfreakz,0B5wTZkVN31t4d6BcgLWm2,disco house,Drive Out,7ymwUerFXFx45CBO91ITdh,19/08/2008,https://i.scdn.co/image/ab67616d0000b273b7374170f049bdb5f54a3c96,https://i.scdn.co/image/ab6761610000e5eb6db6d720a5780505251277c1
spotify:track:7okxXBe93gMNiXqOd6cCdU,Gone - Radio Edit,0,Lasgo,25Kw8f1zcn9VtUk5Nl3qrp,"belgian dance, belgian pop, eurodance, europop",Gone,2mRezrqtiSjOdo902xAzyJ,02/06/2009,https://i.scdn.co/image/ab67616d0000b27364f096de410bb9b840ba6b8a,https://i.scdn.co/image/ab6761610000e5eb3759dd4a1f96d6c94e6e19c1
spotify:track:4IES3nsUkICyjj3sfznczq,Destination Calabria - Radio Edit,0,Alex Gaudino,7vb7VLDqpLTlAy1ctTMR5d,"disco house, electro house, vocal house",Destination Calabria,4XtnIwvXWrgmrvZNxUEOE1,2007,https://i.scdn.co/image/ab67616d0000b2736f53ff49495cc5ade3a1f321,https://i.scdn.co/image/ab6761610000e5eb3c2fb52f5e08ff420bb77645
spotify:track:2rVoUSkbUS0dbKrHkZN2mi,Summerfish - Scandall Sunset On Ibiza Instrumental,30,Leonid Rudenko,5rFOQi6066JvXPMQWxB5BJ,russian edm,Nervous Nitelife: Vegas,7wKLfPH7nZs3E7McMPFP62,2008,https://i.scdn.co/image/ab67616d0000b273c55c85ff93acbc9f87fe3c39,https://i.scdn.co/image/ab67616d0000b273c11a21e30aff2eeab16821d6
spotify:track:4nlvKIIetOWGIMyhjQXgOZ,The Difference,77,Flume,6nxWCVXbOlEVRexSbLsTer,"australian dance, australian electropop, australian indie, downtempo, edm",The Difference,3QgFzksD4J43TnGIJOOrRV,11/03/2020,https://i.scdn.co/image/ab67616d0000b273a8d74e789b99484e0e169001,https://i.scdn.co/image/ab6761610000e5ebdcbf7ddf047dd267e4de8978
spotify:track:1b6HCRWWbvFUZ5RG3bg7s6,About Work The Dancefloor - Edit,48,Georgia,06knYh538h5SI7OAEF8ek3,"electropop, uk alternative pop",Seeking Thrills,26FuPLPN5Vyznv9yFxKOTM,10/01/2020,https://i.scdn.co/image/ab67616d0000b273fd52f64fb78d28a8de2f1e81,https://i.scdn.co/image/ab6761610000e5eb45a495af2ba61efcf72f17cb
spotify:track:0csz09qS2n8Jo7LogHKu7j,Tondo,65,Disclosure,6nS5roXSAGhTGr34W6n7Et,"edm, house, pop, uk dance",ENERGY (Deluxe),6wp1us3xBnYz5qldxrZXRf,28/08/2020,https://i.scdn.co/image/ab67616d0000b273355bf68fa788b6d401195b43,https://i.scdn.co/image/ab6761610000e5ebdb837f585ebd024a0221a814
spotify:track:0wDY1kLqxEShKGxOs378Fu,Only Human - Radio Edit,34,KH,7nwdEDnfgNpPhWQCXX3KSx,uk house,Only Human,4dVxavcdnxTHyrM4U5U0kD,01/03/2019,https://i.scdn.co/image/ab67616d0000b2733cda9a2f1c4a7e5fff6afb09,https://i.scdn.co/image/ab6761610000e5ebabc7eb43e117f4eaa389ea45
spotify:track:4Gd5Cxw7V4JCM9Uj6VpiwL,Prayer - Edit,56,Prospa,6HabM2PUM519iIxervGWSb,"house, uk house",Prayer (Edit),4fW8eARlhtdJkC2b3IeolF,25/01/2019,https://i.scdn.co/image/ab67616d0000b273c70db90dc7e4d4531967a431,https://i.scdn.co/image/ab6761610000e5eb13a5f13d01d5dd8b051bff57
spotify:track:4qq73N1TKocRaYGQS23b9u,Fake ID,67,Riton,7i9j813KFoSBMldGqlh2Z1,"dance pop, edm, house, pop dance, pop rap, tropical house, uk dance",Foreign Ororo (Special Edition),5wfam3DHsK7cduTO0VCHQB,26/10/2018,https://i.scdn.co/image/ab67616d0000b27314648596c44de4cf15f147f4,https://i.scdn.co/image/ab6761610000e5eb43b270773d180b196f8cf7ad
spotify:track:4fWAxGTWSlIGDIogRHRIOb,Body Pump,45,Aluna,5ITI6SEoUZMIXXkzCfr4oE,"edm, electro house, house, pop dance, tropical house",Renaissance,0PSUQDf2K16sU6ky5IL9BM,28/08/2020,https://i.scdn.co/image/ab67616d0000b2730e4bd111bf1ef7079e0bb01c,https://i.scdn.co/image/ab6761610000e5ebe2480e54d4ce1b4349a28e38
spotify:track:0h9xxCoXw2LkdJG9pR79RN,Neutron Dance - Edit,44,Krystal Klear,0jqr8aeeHSn5pMEVD4aTrI,"irish electronic, nu disco",Neutron Dance (Edit),29IOqEVLVgmD0VOxCsniJi,04/05/2018,https://i.scdn.co/image/ab67616d0000b273fe3e5c291c53b127c88e40e5,https://i.scdn.co/image/ab6761610000e5ebaa31f465a6d6c8deeabc3335
spotify:track:6WfL1pwMyFf3IvFWLnre4P,Work It - Soulwax Remix,55,Marie Davidson,7xJVICbAWizNBKBD3mRWjF,"art pop, canadian electronic, electra",Work It (Soulwax Remix),074U95kLP3roPuXrpjTYtT,03/04/2019,https://i.scdn.co/image/ab67616d0000b27323f124430f283cab7298fb91,https://i.scdn.co/image/ab6761610000e5eb729f3b354eaae2902da45389
spotify:track:7GkVQ8u2hJ1xMTSTqVZj2M,Javelin (Calling Out Your Name),45,Adelphi Music Factory,27cAR2QA0zM5v0KL9JNWwe,"disco house, house, uk house",Javelin (Calling Out Your Name),3WHPQT135w07uWeMJtM20v,23/11/2018,https://i.scdn.co/image/ab67616d0000b27340ea02aea319a5ffecd702a8,https://i.scdn.co/image/ab6761610000e5eb2b52b557cc385a619604d15d
spotify:track:6rO7Ljvkmj4ESCIcGEsVdT,Rabbit Hole,56,CamelPhat,240wlM8vDrf6S4zCyzGj2W,"deep tech house, edm, house, pop dance, progressive house, tropical house",Rabbit Hole,0wbVjt576xO0PkrlKMhEq3,08/11/2019,https://i.scdn.co/image/ab67616d0000b2736c0cdca98a7b7f8b17e37648,https://i.scdn.co/image/ab6761610000e5eb93a3ec5e8addcbfe818ab825
spotify:track:7gOdmNazfs5qdtsgWOB1Z4,Energy,61,Stace Cadet,4C825UjHAWCMvdZwbtpwDT,australian house,Energy,4jnCb5V9ru3GAHtNr7rfkS,24/04/2020,https://i.scdn.co/image/ab67616d0000b2732e808d9399b1f9b6d565c3bb,https://i.scdn.co/image/ab6761610000e5ebed62282eb2bdad9c979ef965
spotify:track:7rBpjxstrSsuOLqnuOC028,Numb,58,Elderbrook,2vf4pRsEY6LpL5tKmqWb64,"house, pop dance, tropical house",Numb,0wM4Ss4GefFaHkJsaAEzLK,06/03/2020,https://i.scdn.co/image/ab67616d0000b273a4e3f3bd3b8b160f5525fb87,https://i.scdn.co/image/ab6761610000e5eb8d2adb4e5c933395638771cd
spotify:track:5D1zGVDJTOqwaGSzYw5TtP,"Red Light Green Light - For Club Play Only, Pt. 6",68,Duke Dumont,61lyPtntblHJvA7FMMhi7E,"destroy techno, edm, electro house, house, pop dance, progressive house, tropical house","Red Light Green Light (For Club Play Only, Pt. 6)",7Fg3ZnH71oqPnuNNUMYK5w,22/02/2019,https://i.scdn.co/image/ab67616d0000b273c703a92731a78852ef32b3d2,https://i.scdn.co/image/ab6761610000e5eb208e2d15d19c97801c0bd5fc
spotify:track:2zhgYDsj5s9ucveGRlEr9F,The Human Stone (feat. Angie Stone),40,KDA,3EK3opK9Hp93HJjBPupzfg,"house, uk house",The Human Stone (feat. Angie Stone),5JDtdJsp89vm1wldP6Qwro,16/05/2019,https://i.scdn.co/image/ab67616d0000b273777bd1174ec26b51c4e604ce,https://i.scdn.co/image/ab6761610000e5eb6795f191c6c3698c63a78b6a
spotify:track:2owws8NRqfPUdIn3Uag7Yp,Joys,58,Roberto Surace,4Peqx8CmkLiHHRCfm3HR7G,"deep house, house, italian tech house",Joys,5dwpmQPOTG6rm25LfSXOR0,26/07/2019,https://i.scdn.co/image/ab67616d0000b273c6c6c6eb859ed836f7e64192,https://i.scdn.co/image/ab6761610000e5eb32f445aab619de0bd0d56a80
spotify:track:507UUx311ghfFTMSuHUeyS,Desire (with Dimension),67,Sub Focus,0QaSiI5TLA4N7mcsdxShDO,"dancefloor dnb, drum and bass, uk dance, uk dnb",Desire (with Dimension),0KlELAN2z6hosr3PA7BAr4,14/09/2018,https://i.scdn.co/image/ab67616d0000b273967e9fb8c9f5bb2e9ce2f1bc,https://i.scdn.co/image/ab6761610000e5eb134fbb5b5243836d4091c77d
spotify:track:30T1syZuFJdIKQ79JnSoJR,Thinkin' of You,43,Bklava,71t5uC7AYxisT7Z55Y2Kqd,ukg revival,Thinkin' of You,7qd147QCMllSuR2e3FVhyu,19/06/2020,https://i.scdn.co/image/ab67616d0000b273569913f7df79404f90f16ec5,https://i.scdn.co/image/ab6761610000e5eb666624fcf64c195cbf396075
spotify:track:3sGy9TKEpZZCEgbpSMlOKK,Yup - Radio Edit,51,Fallon,73LVVE6OYOwlXlIJAFNJdR,,Yup,6NVrpJMqRD8C1IJpIt1MHm,26/02/2020,https://i.scdn.co/image/ab67616d0000b273d2a359ccd8ccfda0161980be,https://i.scdn.co/image/ab6761610000e5eba072bc87c80f6b3e91d4d4e7
spotify:track:4W83gdSeA6iij9nsToqhPs,Exit Sign,40,Kah-Lo,59iOp415oyqGlBHyAhu4z3,nigerian pop,Exit Sign,3LTlu7BQtXKbGl7wSYWCeS,25/10/2019,https://i.scdn.co/image/ab67616d0000b2738e5fb0df11ccef62e97bf30e,https://i.scdn.co/image/ab6761610000e5eb493f92dce3e5e4e9283256e6
spotify:track:0AlHwHvgbjkRKDaTI6YDHD,Therapy,54,Duke Dumont,61lyPtntblHJvA7FMMhi7E,"destroy techno, edm, electro house, house, pop dance, progressive house, tropical house",Duality,6AlOjPdNpM41lMVSjjsrUM,17/04/2020,https://i.scdn.co/image/ab67616d0000b2733ce84b2c05a3bac3d48c8217,https://i.scdn.co/image/ab6761610000e5eb208e2d15d19c97801c0bd5fc
spotify:track:5FQUb9sBnjA2Cd0lujJ3hr,Little Love (feat. Grace Tither),46,Blinkie,0nJcDqY6ox4kHB92AuRA8j,"deep groove house, house, pop dance, uk dance",Little Love (feat. Grace Tither),6lHj117hPNngTDVKswcP5x,03/05/2019,https://i.scdn.co/image/ab67616d0000b273376206c4c58f3fb61e950c12,https://i.scdn.co/image/ab6761610000e5ebcdb2963cb1cdd9fdab927f37
spotify:track:3oxkovxOKLaXfbMsa80061,Work It - Edit,32,Monki,30C3E9bYfEQPAY9MweeUVe,uk house,Work It,5v98WVuQi5piCUGnBBgNpm,26/04/2019,https://i.scdn.co/image/3e2450c90f09909a5d60596a0267d727d55866a1,https://i.scdn.co/image/ab6761610000e5eb9939262dcd53e39c04dfd4fe
spotify:track:3Kw6emCeYosMlHkYP4dRTh,Boasty (feat. Idris Elba) - Conducta Remix,42,Wiley,7k9T7lZlHjRAM1bb0r9Rm3,"grime, house, uk dancehall, uk hip hop",Boasty (feat. Idris Elba) [Conducta Remix],3qgNM8pqo99mgI6VhUMQ4g,16/04/2019,https://i.scdn.co/image/ab67616d0000b27345089775512ed7602488ff99,https://i.scdn.co/image/ab6761610000e5eb704bca279377f7a1bd828b53
spotify:track:0FajeedO3qoZja4lEWEzPM,Good to Me,63,Friction,5xdizdgbQQvGAgAolGhpXr,"dancefloor dnb, drum and bass, jump up, uk dnb",Good to Me,46yPP8LYBsQ399RMPl39Ws,15/11/2019,https://i.scdn.co/image/ab67616d0000b2731f62c9b59d543b6fb0f27e25,https://i.scdn.co/image/ab6761610000e5eb17fe635f698619700aff0909
spotify:track:5TGdeBW6v7BuGYjtiFKwyC,Devotion (ft. Cameron Hayes),54,Dimension,1QMgre3BHX161ZHtWMUu6S,"dancefloor dnb, drum and bass, uk dnb",Devotion (ft. Cameron Hayes),1GUMG0SjpoP5ulPmB0WJbP,03/05/2019,https://i.scdn.co/image/ab67616d0000b27333dfc02bccea38523b7ddb46,https://i.scdn.co/image/ab6761610000e5ebae2ffce136c839d899ca8e30
spotify:track:5c1mH4n248moXSUixWGdWt,303,37,Anna Lunoe,7d96RW5Vix23AiCHr3mf3D,"electra, nu disco",303,5okC1ikcqxkzvBKnVhu5do,28/02/2019,https://i.scdn.co/image/ab67616d0000b2732f2a836b18f15484302ae10c,https://i.scdn.co/image/ab6761610000e5ebcc7cd4cf07534ccccf2a02ae
spotify:track:6i5uTdapTTQ5ivwq2eLC5k,Down For You,60,Holy Goof,2gNmFyBanPG1slh2pHnCtU,"bass house, uk dance",Down For You,3gTIRTP5DSx4ulDL5kQfeT,07/02/2020,https://i.scdn.co/image/ab67616d0000b2738361ec7658275259d8eacac2,https://i.scdn.co/image/ab6761610000e5eb6d5d3745963ab676038e807d
spotify:track:5kyUaw4Qy7ZYXQtT8NIZ6D,Shut You Down,59,Shaun Dean,1vmJBUoJ6Z4JqU4mlw1bPC,"bass house, deep groove house",Shut You Down,52ztWOsuMQ2KmcK4X0vHLz,31/01/2020,https://i.scdn.co/image/ab67616d0000b273a2900e0a34d14e861b5e493f,https://i.scdn.co/image/ab6761610000e5ebe6d5835d4cdb2c7052cd1e4b
spotify:track:45xtCpWJEeZJt0VNSIhAen,Destiny (feat. Camden Cox),25,Kydus,6YycIIoEl49FGVdmgsABea,uk tech house,Destiny (feat. Camden Cox),3PDypbd1XFW3To219uYEIH,01/11/2019,https://i.scdn.co/image/ab67616d0000b273e0372fb8426f9725da4cc009,https://i.scdn.co/image/ab6761610000e5eb80679a2700ef033e26e23130
spotify:track:6bXi3POdPDmcJJ2A43pLIw,Everybody Wants You (feat. Sam Fischer),43,Black Saint,7JMPwFdbHhPe46HDJXKhA5,"deep groove house, house",Everybody Wants You (feat. Sam Fischer),4fGbB2oX0mUJWRpYJpf1PU,25/01/2019,https://i.scdn.co/image/ab67616d0000b2737e35678b677a9f3a2280c063,https://i.scdn.co/image/ab6761610000e5eba5900fd6fb895c2358152ce8
spotify:track:7MnszoHQWGeE3HXRD1Jsjo,Heal Me - René LaVice Remix,43,Grace Carter,2LuHL7im4aCEmfOlD4rxBC,"pop, uk contemporary r&b, uk pop",Heal Me (René LaVice Remix),0w3xbKqwPlN4EtG25GU9kh,11/02/2019,https://i.scdn.co/image/ab67616d0000b27309f78bc593bf8597df487f18,https://i.scdn.co/image/ab6761610000e5eb2bbfdf0a9e71f692f0071dc3
spotify:track:0mKs1tMPvyVVh0Vb25IYq2,You Little Beauty,45,FISHER,1VJ0briNOlXRtJUAzoUJdt,australian house,You Little Beauty,4Ay7sLXxJO8sPhOyNlmP1P,09/05/2019,https://i.scdn.co/image/ab67616d0000b273a5572e10e439cad8a317a4eb,https://i.scdn.co/image/ab6761610000e5eb26b6458775a693999d024473
spotify:track:7xxCKRR8IV1Qm7MeqqCrBv,Run To You,42,Sam Bird,797a8TrmcDlhNiozB7pm8N,,Run To You,0OP42FZbU1WY9mZuNZlerB,14/02/2020,https://i.scdn.co/image/ab67616d0000b2735de5fa386655a6229baac481,https://i.scdn.co/image/ab6761610000e5eb458004c3bc2df833a8a4b93b
spotify:track:0KLG60gxaR6nzYXbcHqp83,No Lie,37,Michael Calfan,4CuipEvwcoQggmCV8jpKF9,"dance pop, deep groove house, deep house, disco house, edm, electro house, house, pop dance, pop edm, progressive electro house, progressive house, tropical house",No Lie,3xkKI6vnWpmwFkgZ6HX6lb,10/04/2020,https://i.scdn.co/image/ab67616d0000b273f397b4320e927dbe6fb29c6e,https://i.scdn.co/image/ab6761610000e5eb0c3b8d5f5242d8d4c8bb1793
spotify:track:26b6BNXbhceYkCFP1l00MX,Naked,39,Hayla,4yX6mpMyBGf9UfvBB8JJrc,,Naked,00gtyZLDoeo0WHMvdZCGTd,14/02/2020,https://i.scdn.co/image/ab67616d0000b273e508590f485bf9b310535c69,https://i.scdn.co/image/ab6761610000e5eb5543f807c2c163ad4e46a77a
spotify:track:5lXY6PTuWXOludKy4zDQwM,On My Mind,67,Diplo,5fMUXHkw8R8eOP2RNVYEZX,"dance pop, edm, electro house, house, moombahton, ninja, pop, pop dance, tropical house",On My Mind,2JvNCktHSlDwB9PhNYfOEq,13/12/2019,https://i.scdn.co/image/ab67616d0000b27368c351ff95beef153ddec5ad,https://i.scdn.co/image/ab6761610000e5ebee376ee0e88042b34dee6e62
spotify:track:3YXIVMQLRRq2K7kxC7UYx6,Move Your Body,63,Marshall Jefferson,2Di8r9df6xjyj6CVOqbGVz,"acid house, chicago house, classic house, hip house",Move Your Body,7KrVkLXp05Tn5MoZYVEhop,18/10/2019,https://i.scdn.co/image/ab67616d0000b2734bbb5b8545f94dfec79544ae,https://i.scdn.co/image/ab6761610000e5eb3134a7107ee71716b7ea61d5
spotify:track:6RlnvcUXGEwoA11vGKMcKo,Baby It's You - Kölsch Version,0,London Grammar,3Bd1cgCjtCI32PYvDC3ynO,"metropopolis, nottingham indie",Baby It's You (Kölsch Version),6MwjoZc1SxlkqiTpqvAE08,18/09/2020,https://i.scdn.co/image/ab67616d0000b273c98474c6d13c303329c375e5,https://i.scdn.co/image/ab6761610000e5eb5cdc6c97f01c4d7b786d1e76
spotify:track:5S7V4vTRYCFSATzdh584PC,Step It Up (feat. Sharlene Hector),45,Armand Van Helden,3cQA9WH8liZfeja1DxcDYE,"deep house, disco house, edm, electro house, house, pop dance, speed garage, vocal house",Step It Up (feat. Sharlene Hector),4NCtneBlF1wtCX79liqRIc,11/09/2020,https://i.scdn.co/image/ab67616d0000b273530a9c7294217d8cbfcbf361,https://i.scdn.co/image/ab6761610000e5eb4748f953932949e28c932736
spotify:track:0kTIH2zbc1jvIHoCOCoNnr,you broke me first - Luca Schreiner Remix,63,Tate McRae,45dkTj5sMRSjrmBSBeiHym,"alt z, dance pop, pop, post-teen pop",you broke me first (Luca Schreiner Remix),5QYeXQ4AewfkmtDBlsxDtA,01/06/2020,https://i.scdn.co/image/ab67616d0000b273cf166b8e1749adc99bd1d7bf,https://i.scdn.co/image/ab6761610000e5eb05b70f90124c7e3ec23d0706
spotify:track:3kN8TbvcpxNElCd29q1K46,You Don't Know,42,Franky Wah,3IG3Ub4ra8AuSxCFDVkVco,"house, progressive house, uk dance, uk house",You Don't Know,2lpQ328GTiKvvZlLjdbUqo,18/09/2020,https://i.scdn.co/image/ab67616d0000b273ea5873fae5dc370335b69a8e,https://i.scdn.co/image/ab6761610000e5eb0190f5528ad7e5c0e2ab6714
spotify:track:45iBqrcycpuwrqxbTEyLGa,Me & U (feat. Kelsey),62,Majestic,6QMABvTzixnxzsLYyhqRxI,"house, pop dance, uk dance",Me & U (feat. Kelsey),28LlrkMOdET1kQfi6RP7HO,25/09/2020,https://i.scdn.co/image/ab67616d0000b27348b042250db0fa5899dfe517,https://i.scdn.co/image/ab6761610000e5eb836556acb908b5dd89d6fe94
spotify:track:3SXRZuCEGbbxsPiHyqwWuG,Underwater,56,Anabel Englund,3ky8xBRraNNzxzXEw6Ga0c,"edm, electro house, house, pop dance",Underwater,66rcyq2d4MQDcWe6iVoUyc,25/09/2020,https://i.scdn.co/image/ab67616d0000b27374ff9c6f4dd8cbec27ba4ca9,https://i.scdn.co/image/ab6761610000e5ebbc96aa06fc5b9321c6790d2f
spotify:track:3XnvNOjFKyFyNvxlXy1DXm,Live Without Your Love (with Steve Lacy),61,Love Regenerator,05KDKIpxshxrB9BMewaCBW,"edm, house",Live Without Your Love (with Steve Lacy),2st44QXoemztnPKY99Yalg,16/07/2020,https://i.scdn.co/image/ab67616d0000b273ea2f8f3a024eb5393305361e,https://i.scdn.co/image/ab6761610000e5eb7441a25b7b79910cc4a57bf2
spotify:track:6f3Slt0GbA2bPZlz0aIFXN,The Business,88,Tiësto,2o5jDhtHVPhrJdv3cEQ99Z,"big room, brostep, dance pop, dutch edm, edm, house, pop, pop dance, slap house, trance, tropical house",The Business,2adSO4KU3FDjeM1PXCRDZm,16/09/2020,https://i.scdn.co/image/ab67616d0000b273f461bbc21a9bcec43a926973,https://i.scdn.co/image/ab6761610000e5eb8cb651b2e77c6d30b1de15e4
spotify:track:4sRo5VBrgIHtA0zO4TUykZ,Gravity (feat. Liz Cass),38,Leftwing : Kody,7eYXtOjJGhrM16cK2hRmnR,"deep groove house, house, uk dance, uk tech house",Gravity (feat. Liz Cass),66AmWCDCltBbLi4DGh3WPk,25/09/2020,https://i.scdn.co/image/ab67616d0000b2733c2b46a3c01725a84c549707,https://i.scdn.co/image/ab6761610000e5eb0c2a779ea1c0085452870b9c
spotify:track:406SZOSAwezjKhzJpylkOT,Back to Then,29,Bklava,71t5uC7AYxisT7Z55Y2Kqd,ukg revival,Back to Then,36LhxAbTIqRLy7OHqHSChd,14/08/2020,https://i.scdn.co/image/ab67616d0000b273466d70e3af46f72bcbb8d85d,https://i.scdn.co/image/ab6761610000e5eb666624fcf64c195cbf396075
spotify:track:1bimKafaOh1IO2dNZOtDUj,Fake Friends (feat. Alex Hosking) - Disciples Remix,41,PS1,7bZGP9ijvv55LOENT634Mj,,Fake Friends (Disciples Remix) (feat. Alex Hosking),5ym3C9P8qfF60rOkEtZycZ,24/07/2020,https://i.scdn.co/image/ab67616d0000b273027f992474de5d4945ca864e,https://i.scdn.co/image/ab6761610000e5eb4715f7de0d80eec55003c429
spotify:track:5HFPK8mcO6BGPZNeZPZI5L,Fire (with Elderbrook),58,Ytram,5qTx6amAEpOiXxb6KQjquZ,dutch edm,Fire (with Elderbrook),1T7yxksU7XWdi3qpW9eWYC,04/09/2020,https://i.scdn.co/image/ab67616d0000b273572839afd7741e53f9d93243,https://i.scdn.co/image/ab6761610000e5eb48627645e31742b340d43c20
spotify:track:2Vf7umz71NibHBgzU3sQav,Come Together,56,Franky Wah,3IG3Ub4ra8AuSxCFDVkVco,"house, progressive house, uk dance, uk house","The Revival, Vol. 1",2NkaRLi1emHFYLRT2JqxbL,29/05/2020,https://i.scdn.co/image/ab67616d0000b273e81a614dbcec768ce0bfaa2c,https://i.scdn.co/image/ab6761610000e5eb0190f5528ad7e5c0e2ab6714
spotify:track:0dOeXThNMUEoYgfm5dM4GV,Midnight (The Hanging Tree) - MK Remix,48,HOSH,3qoTlYFOahAlAh9ee3qnbs,hamburg electronic,Midnight (The Hanging Tree) [Remixes],1Af4QU9YHCn9u0fvPeFbNM,17/07/2020,https://i.scdn.co/image/ab67616d0000b273b8fb66f86da31e75b6345920,https://i.scdn.co/image/ab6761610000e5ebc5e4966d30975553a15eb9b9
spotify:track:3DWxTyMKS2ABm5kBUbJeTN,Watch Your Step,52,Disclosure,6nS5roXSAGhTGr34W6n7Et,"edm, house, pop, uk dance",ENERGY (Deluxe),6wp1us3xBnYz5qldxrZXRf,28/08/2020,https://i.scdn.co/image/ab67616d0000b273355bf68fa788b6d401195b43,https://i.scdn.co/image/ab6761610000e5ebdb837f585ebd024a0221a814
spotify:track:7kHu1JTyNDfatjMOD82Yh6,Ode to Ibiza,30,Beau,3vwy5NQXFV797LDXh2NxEG,uk tech house,Ode to Ibiza,0hgxmp0IdDB18wFeHDDeEB,10/07/2020,https://i.scdn.co/image/ab67616d0000b273079b6772a8cbb6232b3e1875,https://i.scdn.co/image/ab6761610000e5ebf2fe206b7366c7f1de17abf3
spotify:track:1Mu0qs9DQ8OfhiPvHxZMMM,Why Do You Lie To Me (feat. Lil Baby),67,Topic,0u6GtibW46tFX7koQ6uNJZ,"dance pop, edm, electro house, german dance, pop dance, pop edm, tropical house",Why Do You Lie To Me (feat. Lil Baby),3iNaGDKGSJXFbxJ1A5wCgx,28/08/2020,https://i.scdn.co/image/ab67616d0000b273eb6fc4e66e785289ebf40fa4,https://i.scdn.co/image/ab6761610000e5eb699095f3deab4580b7c2448f
spotify:track:5iacQTgDoIxk2ZdRrpbYnv,Who's That What's That - Majestic Remix,29,Niko B,3GViqleny7XZGug7Ym2Fjk,,Who's That What's That (Majestic Remix),6vxx46Jzsg6oURg4C7uKLA,28/05/2020,https://i.scdn.co/image/ab67616d0000b273145abab44e117a786e13ddb0,https://i.scdn.co/image/ab6761610000e5eb220001183654a70cb6abf8e6
spotify:track:6PRETxXZ99Idk2Xn5fE0Ok,Douha (Mali Mali),46,Disclosure,6nS5roXSAGhTGr34W6n7Et,"edm, house, pop, uk dance",Douha (Mali Mali),7MnQlAenFwY2m2TAgni2py,29/07/2020,https://i.scdn.co/image/ab67616d0000b27333bd3205bbb328cec715c8e6,https://i.scdn.co/image/ab6761610000e5ebdb837f585ebd024a0221a814
spotify:track:7EmE8lHeRR5hdC1WIT3JCc,Too High Feat. Boy Matthews,32,Riton,7i9j813KFoSBMldGqlh2Z1,"dance pop, edm, house, pop dance, pop rap, tropical house, uk dance",Too High Feat. Boy Matthews,0v5lOZL0Q531RSqjOl6xcr,07/08/2020,https://i.scdn.co/image/ab67616d0000b273e99d665bb8f693fed4dc3361,https://i.scdn.co/image/ab6761610000e5eb43b270773d180b196f8cf7ad
spotify:track:0y4BhKDH3cGPWg8UbHGlHl,Heaven,39,Low Steppa,5OImcY3khBn9UFjzgaapob,"deep groove house, deep house, edm, house, pop dance, uk dance, vocal house",Boiling Point,6CyUL4F4TskBlqBYn4ft65,07/08/2020,https://i.scdn.co/image/ab67616d0000b273abc3cbd35804f8765885f045,https://i.scdn.co/image/ab6761610000e5eb3e938193749e5c38728947cf
spotify:track:0UiXb63styFtMSJUnRcXIY,Trap - Rompasso Remix,57,SAINt JHN,0H39MdGGX6dbnnQPt6NQkZ,"melodic rap, pop rap, rap, slap house, trap",Trap (Rompasso Remix),7k8be8fqMq09xErCVY0Eiq,12/06/2020,https://i.scdn.co/image/ab67616d0000b2739cbc05cffbfa79285e30b7fc,https://i.scdn.co/image/ab6761610000e5eb2a1356370e5fce1b25df0ac9
spotify:track:6fg2qWBpF8vz2Ywj1TSyx2,Google Me (feat. Alika & Ms Banks),40,CLiQ,2IQIEHvL14Tj7vOKHbIMMj,,Google Me,4QaqcmUSSTeYFu0kx5UhTn,09/07/2020,https://i.scdn.co/image/ab67616d0000b273c23f1f03e2010a6f9875ae53,https://i.scdn.co/image/8e5c2d769cacc8aa242fc7334192e70a36bcd6b8
spotify:track:1hsRoc4GvW9lAisQ6PfU2u,Flight Mode (feat. Silky),65,Tom Zanetti,73Msd8rknjBghcGQiZ1mgh,"deep groove house, house, pop dance, uk dance",Flight Mode (feat. Silky),44Fucujhv8ZG4cU3Kikat7,04/09/2020,https://i.scdn.co/image/ab67616d0000b2733bcac6a40964d04bdcb790eb,https://i.scdn.co/image/ab6761610000e5eb8a21e3e956bb8debcd7b3bee
spotify:track:2Me8g0TZBRiOOYvjexvYwe,Real for Me,58,Alex Adair,1mrrvBvbrm28iYaPlJ9mG5,"deep groove house, house, tropical house",Real for Me,7iT1pcVw9WcqF6QWwXAU7M,03/07/2020,https://i.scdn.co/image/ab67616d0000b273adb779030013c8b2303aff9a,https://i.scdn.co/image/ab6761610000e5eb37276e454b785443f430635b
spotify:track:56BxlyQbuS5QGc1QZ9WgfQ,Clocks,45,Ian Storm,6fllSzvyC7OruOFZisOELq,"brazilian edm, dutch edm, pop dance, tropical house",Clocks,4wr5JqvQuDjT6V1ZIz4abA,21/02/2020,https://i.scdn.co/image/ab67616d0000b273bf8a6e151e56ae5f7b481df6,https://i.scdn.co/image/ab6761610000e5eb51f0b06b4ff4a8341bba888f
spotify:track:7sFk2PA3NsrrSsGa4CM3rs,Lose You,63,Tiësto,2o5jDhtHVPhrJdv3cEQ99Z,"big room, brostep, dance pop, dutch edm, edm, house, pop, pop dance, slap house, trance, tropical house",The London Sessions,6CIslPQSknp875cigkhKJC,15/05/2020,https://i.scdn.co/image/ab67616d0000b2739759d6dfa2c19091814fccb3,https://i.scdn.co/image/ab6761610000e5eb8cb651b2e77c6d30b1de15e4
