Unnamed: 0,song_id,acousticness,valence,danceability,energy,key_arr,instrumentalness,liveness,track image,artist image,loudness,speechiness,tempo,duration,h_s
9232,spotify:track:1vhNjOtmfgoGy4J6ijCUSS,0.0561,0.949,0.702,0.779,5,0.0905,0.303,https://i.scdn.co/image/ab67616d0000b2739ca8ae16ff2e7c7c36c6c0a6,https://i.scdn.co/image/8a6cfe2373a091c0041b2bae6e576e395944eacd,-12.267,0.0412,98.7,351507,h
9233,spotify:track:1lZeAoeRbCSKRyqx1PBvT6,0.145,0.543,0.575,0.831,9,0.219,0.256,https://i.scdn.co/image/ab67616d0000b273238dd794aa629585f68ad9df,https://i.scdn.co/image/ab6761610000e5eb92cf232d26e49a42e015f998,-5.707,0.0372,111.038,255627,h
9234,spotify:track:7b4yGtR0rujvLi5EBfKKJ2,0.101,0.748,0.608,0.768,1,1.41E-06,0.0942,https://i.scdn.co/image/ab67616d0000b273b49692931b75588a8453d4c6,https://i.scdn.co/image/ab6761610000e5eb59808090fb17e636132b0d2a,-9.911,0.0364,132.699,211160,h
9235,spotify:track:6igXYiQIuXwjO9myYFqSrj,0.166,0.313,0.576,0.644,5,0.000191,0.142,https://i.scdn.co/image/ab67616d0000b273991c624d72e078299b0931e4,https://i.scdn.co/image/ab6761610000e5eb74b5ad3c74225ab1c7b31665,-6.141,0.0261,101.938,227800,h
9236,spotify:track:7o9uu2GDtVDr9nsR7ZRN73,0.487,0.294,0.726,0.449,0,1.34E-06,0.0824,https://i.scdn.co/image/ab67616d0000b27352f532df7ba3269b0242fed9,https://i.scdn.co/image/ab6761610000e5eb05d7972efdf59f2e713f2ddc,-9.206,0.0286,130.388,241333,h
9237,spotify:track:2OgVsp77En2nju8pnCieVU,0.31,0.433,0.33,0.469,10,2.30E-06,0.0402,https://i.scdn.co/image/ab67616d0000b27362d48acfd5073491df46f7ac,https://i.scdn.co/image/ab6761610000e5ebb338d6964565206f741d5ad1,-9.286,0.0335,201.327,292067,h
9238,spotify:track:4rcHWl68ai6KvpXlc8vbnE,0.0519,0.41,0.306,0.722,0,0,0.117,https://i.scdn.co/image/ab67616d0000b273d514470784e3d02ee0bcdb80,https://i.scdn.co/image/ab6761610000e5ebfc5a03aa1823cfbe08b8b2ed,-5.963,0.034,174.732,200293,h
9239,spotify:track:7mcW98cnE6Osce4ae7t4oZ,0.218,0.624,0.474,0.583,1,0,0.521,https://i.scdn.co/image/ab67616d0000b273462e76c8bcbc9ddb44426b4d,https://i.scdn.co/image/ab6761610000e5eb1b3809a7a427192110fd53ee,-13.147,0.0271,96.144,252000,h
9240,spotify:track:41CUuaX52fZjRzzCK0rkkh,0.0833,0.376,0.283,0.657,1,1.67E-05,0.136,https://i.scdn.co/image/ab67616d0000b27346859b1ff4f5f8f59af4d364,https://i.scdn.co/image/0291b91727e54d4341222a41e724941c06ce26e8,-8.556,0.0353,97.995,284493,h
9241,spotify:track:6qB7YcFpeBEQa0D6QO482y,0.34,0.722,0.52,0.652,5,5.49E-05,0.256,https://i.scdn.co/image/ab67616d0000b273ab7b495554c93a381338691c,https://i.scdn.co/image/ab6761610000e5eb347ca7e9f41f3ff8e2b19034,-6.655,0.0274,80.609,258787,h
9242,spotify:track:5GvWrvLIqoHroq7YvO260M,0.357,0.933,0.734,0.485,4,0.00019,0.0401,https://i.scdn.co/image/ab67616d0000b27332705f2d1763b4e63b8f2817,https://i.scdn.co/image/ab6761610000e5eb8dd51e1c2fd885e5cbd413e8,-13.865,0.0465,95.321,222280,h
9243,spotify:track:0fa2P8krhE1K19MUUh0meb,0.352,0.365,0.642,0.805,10,1.02E-06,0.118,https://i.scdn.co/image/ab67616d0000b273ef5c0c8bde36f7dcf246248e,https://i.scdn.co/image/db74da1373e8962671878aa692ce010e7dd4816a,-5.675,0.0336,100.273,292800,h
9244,spotify:track:6p3HuYPoRBzhyBPErnyNbr,0.351,0.546,0.677,0.502,11,1.33E-06,0.0853,https://i.scdn.co/image/ab67616d0000b273991c624d72e078299b0931e4,https://i.scdn.co/image/ab6761610000e5eb74b5ad3c74225ab1c7b31665,-9.135,0.0222,96.425,218067,h
9245,spotify:track:2yBVeksU2EtrPJbTu4ZslK,0.284,0.985,0.758,0.378,8,0,0.049,https://i.scdn.co/image/ab67616d0000b273ba6340ac3b1653b6ea0e5da5,https://i.scdn.co/image/ab6761610000e5eb68a38c02f356fae44e7dd63b,-15.308,0.0449,120.736,223867,h
9246,spotify:track:6JHXiRD1QjMK1N6AQEnL04,0.238,0.882,0.498,0.723,10,0,0.353,https://i.scdn.co/image/ab67616d0000b2730736c6f7e55f0bbe4b5f8497,https://i.scdn.co/image/d91f8a83b8f9a1da22a6fa7901431ee7fa516cfe,-8.053,0.05,153.227,324040,h
9247,spotify:track:6eBK3edMW7bEzecF1eCezc,0.0775,0.253,0.526,0.365,1,1.35E-05,0.0618,https://i.scdn.co/image/ab67616d0000b2733b6427c8257e341348dc5e2a,https://i.scdn.co/image/ab6761610000e5eb8009ff2c16ef26e06e4d6623,-12.605,0.028,131.253,394133,h
9248,spotify:track:3GVhCuS4BRxCTvVj4Cmc8w,0.305,0.518,0.667,0.513,4,0,0.0851,https://i.scdn.co/image/ab67616d0000b2735abb6293ed002a0a3c7871c9,https://i.scdn.co/image/d91f8a83b8f9a1da22a6fa7901431ee7fa516cfe,-7.96,0.026,95.306,283400,h
9249,spotify:track:0b8eSsBka9epA2J0wnPMax,0.06,0.436,0.669,0.703,4,0.00147,0.0623,https://i.scdn.co/image/ab67616d0000b27321b1e09b108ad50b72b841c9,https://i.scdn.co/image/ab6761610000e5eb1e869d920d97389beb490b43,-5.789,0.0299,109.48,352760,h
9250,spotify:track:4SlCb8n5Jw52astU7GWPyV,0.146,0.889,0.741,0.742,2,1.64E-05,0.106,https://i.scdn.co/image/ab67616d0000b273bc95f2457b1590de40b39a94,https://i.scdn.co/image/ab6761610000e5eb00b0bd0385952164fd4a5710,-7.822,0.0269,116.951,262733,h
9251,spotify:track:02BsTeJE4q5gWOTt58ur5U,0.69,0.49,0.707,0.346,11,0.145,0.1,https://i.scdn.co/image/ab67616d0000b2736f87de026f2c70bae5ef11cc,https://i.scdn.co/image/ab6761610000e5eb0767e116a2307495e37cd7fb,-12.397,0.0251,85.094,295050,h
9252,spotify:track:4IU1RL4BKvFyXtbTwaHAvW,0.223,0.818,0.673,0.581,2,0.000206,0.063,https://i.scdn.co/image/ab67616d0000b273bd38946bde91df6d1b878d22,https://i.scdn.co/image/185231175df036c1c337231e855b18a63a30b794,-10.205,0.029,130.771,211387,h
9253,spotify:track:6KEWtSOGKpIXGw6l1uJgsR,0.163,0.781,0.637,0.528,1,0,0.122,https://i.scdn.co/image/ab67616d0000b273f93159d78849714fcf118bb3,https://i.scdn.co/image/bd85e05d8bb8ad24515a232174cbe20925048566,-9.837,0.0394,106.949,207573,h
9254,spotify:track:28H3wOEKsaEa8NBEYCLl4j,0.0138,0.863,0.625,0.591,7,0.0399,0.0893,https://i.scdn.co/image/ab67616d0000b2730001af4f80be77069fc8fd41,https://i.scdn.co/image/ab6761610000e5eb249d55f2d68a44637905c57e,-9.127,0.0265,126.597,213693,h
9255,spotify:track:4rBnrnqnI0tcjcNAFO6RZO,0.319,0.678,0.559,0.505,2,0.00211,0.222,https://i.scdn.co/image/ab67616d0000b2734fb043195e8d07e72edc7226,https://i.scdn.co/image/ab6761610000e5eb249d55f2d68a44637905c57e,-16.529,0.0288,98.665,214667,h
9256,spotify:track:6lrQo6KAYvb92MGk6ZuZlt,0.0187,0.962,0.723,0.596,9,0.00513,0.16,https://i.scdn.co/image/ab67616d0000b2734fb043195e8d07e72edc7226,https://i.scdn.co/image/ab6761610000e5eb249d55f2d68a44637905c57e,-13.436,0.0308,128.068,249947,h
9257,spotify:track:59rSjZAHfFktNxjtx7oM4H,0.284,0.525,0.743,0.484,10,0.0208,0.158,https://i.scdn.co/image/ab67616d0000b2737a2a55eaab314c41d8f6e512,https://i.scdn.co/image/ab6761610000e5eb249d55f2d68a44637905c57e,-12.773,0.0303,126.873,390680,h
9258,spotify:track:09blpBmPziokb34qM2rToc,0.0351,0.727,0.618,0.686,10,0.0143,0.199,https://i.scdn.co/image/ab67616d0000b27336c8421afe951ea9afc9a71a,https://i.scdn.co/image/ab6761610000e5eb249d55f2d68a44637905c57e,-9.926,0.0283,131.812,267034,h
9259,spotify:track:2EnZ9bpgUtLgKkRFehp8xS,0.627,0.406,0.445,0.378,1,0,0.0758,https://i.scdn.co/image/ab67616d0000b27353ac914222e4edb1dbe67bc5,https://i.scdn.co/image/0ae2d0eb33b4fa52573983e7b2c3659b63fb3269,-15.257,0.0381,142.061,232067,h
9260,spotify:track:2iXH35MhsqO5Ry8a7iptpJ,0.12,0.879,0.582,0.467,10,0,0.298,https://i.scdn.co/image/ab67616d0000b2739b3ba1a7a5c21103008eca51,https://i.scdn.co/image/45e105cbad8c0baf748952db3b2db067ce8f1fc2,-12.597,0.0391,165.21,270693,h
9261,spotify:track:2cG2bZy32qIxWVbFrobSQ1,0.114,0.523,0.54,0.64,8,0.000685,0.245,https://i.scdn.co/image/ab67616d0000b273edc27582d8f5c3a7c56893bf,https://i.scdn.co/image/45e105cbad8c0baf748952db3b2db067ce8f1fc2,-8.557,0.0251,97.033,317933,h
9262,spotify:track:5j1zOOvkxxe4uZZ2Jgl8r4,0.0751,0.682,0.548,0.704,8,0.00051,0.0463,https://i.scdn.co/image/ab67616d0000b2739b3ba1a7a5c21103008eca51,https://i.scdn.co/image/45e105cbad8c0baf748952db3b2db067ce8f1fc2,-13.061,0.0402,169.119,250240,h
9263,spotify:track:0rhyBUAgNXwdyvGVXSrLzc,0.463,0.51,0.435,0.69,0,0,0.104,https://i.scdn.co/image/ab67616d0000b273e31c7e7ce21a220c92055aae,https://i.scdn.co/image/06193b688161a1d550b4e081aa667c92b1cc4b76,-6.635,0.0388,163.486,271800,h
9264,spotify:track:1gVgkQFOKa8Wc1HYsJtPdH,0.467,0.239,0.626,0.134,6,0,0.113,https://i.scdn.co/image/ab67616d0000b273fb16b9b69eb891027654bcb1,https://i.scdn.co/image/ab6761610000e5ebe519dc8b1cad0097d2c7fa53,-14.898,0.0298,91.893,334107,h
9265,spotify:track:5ONuwMIXAukbMNQCCSjjm0,0.681,0.445,0.695,0.282,9,0.0267,0.0767,https://i.scdn.co/image/ab67616d0000b27323ed6d11c4dff5ce4c47a7e7,https://i.scdn.co/image/ab6761610000e5eb5921cb8f2ec7bf6b5e725bcc,-15.359,0.0295,91.681,268707,h
9266,spotify:track:7FEFqom81vgPznZalT4gBR,0.34,0.959,0.847,0.636,7,0.00639,0.436,https://i.scdn.co/image/ab67616d0000b2739417e8ebc1dce6cc43242ef7,https://i.scdn.co/image/ab6761610000e5ebdb59e1c017a93648b119f0cc,-8.26,0.0326,117.338,212707,h
9267,spotify:track:270N4xGB60dza0AoB1tT9a,0.133,0.969,0.805,0.672,5,0.00233,0.0822,https://i.scdn.co/image/ab67616d0000b2738924624d7bc77aa1f8a80bd0,https://i.scdn.co/image/ab6761610000e5eb32077f76ce695c7dfa2686aa,-6.281,0.0272,113.849,475227,h
9268,spotify:track:6R9NqD0WX9sJYs6PbA5onu,0.22,0.967,0.871,0.736,0,0.000725,0.0894,https://i.scdn.co/image/ab67616d0000b273229278d76e65060cbce7f1c3,https://i.scdn.co/image/ab6772690000c46c8c57ac844d8c2170149462e3,-7.896,0.0675,115.149,218320,h
9269,spotify:track:6Ph1DMQe7fcEbtPI3NZLSL,0.29,0.963,0.714,0.646,0,2.70E-06,0.256,https://i.scdn.co/image/ab67616d0000b273fdb4b4f0205caf76322a5ed5,https://i.scdn.co/image/ab6761610000e5eb56ff1993c2aa3ca2c31b7a83,-8.402,0.0391,113.983,281200,h
9270,spotify:track:4DIRsQfLk2mfcrIOQNgAlm,0.0451,0.505,0.806,0.499,2,0.000729,0.038,https://i.scdn.co/image/ab67616d0000b27368f2dcecc6ecfad792e42fea,https://i.scdn.co/image/1f73a61faca2942cd5ea29c2143184db8645f0b3,-9.524,0.0642,140.337,242667,h
9271,spotify:track:57ljIAuzZgBSzHr3hLYzLZ,0.0897,0.588,0.742,0.444,9,0.000329,0.0577,https://i.scdn.co/image/ab67616d0000b273e7b53d0f9fb616521cdbfc03,https://i.scdn.co/image/1f73a61faca2942cd5ea29c2143184db8645f0b3,-11.47,0.0351,127.663,313707,h
9272,spotify:track:6dCaDrOopBA82tBGFzp9nd,0.411,0.693,0.536,0.714,2,0.000187,0.0703,https://i.scdn.co/image/ab67616d0000b273e7b53d0f9fb616521cdbfc03,https://i.scdn.co/image/1f73a61faca2942cd5ea29c2143184db8645f0b3,-8.865,0.0334,124.052,299040,h
9273,spotify:track:7h1YqA5MZrRxmkUFpukRcp,0.0113,0.264,0.492,0.709,2,0.00564,0.153,https://i.scdn.co/image/ab67616d0000b273f8996a3f97e80d9d700635c3,https://i.scdn.co/image/ab6761610000e5eb4ecf08103fb2de53f1aabc39,-9.66,0.0359,125.799,336613,h
9274,spotify:track:3MRQ3CSjoiV1HFil8ykM9M,0.0139,0.686,0.565,0.764,1,0.00488,0.079,https://i.scdn.co/image/ab67616d0000b273f8996a3f97e80d9d700635c3,https://i.scdn.co/image/ab6761610000e5eb4ecf08103fb2de53f1aabc39,-9.43,0.0351,100.891,277480,h
9275,spotify:track:2x45xqISlmmDJqxOqr8BuS,0.000185,0.116,0.538,0.432,2,0.309,0.139,https://i.scdn.co/image/ab67616d0000b273f8996a3f97e80d9d700635c3,https://i.scdn.co/image/ab6761610000e5eb4ecf08103fb2de53f1aabc39,-11.882,0.0295,110.181,295520,h
9276,spotify:track:6C4BcBBnlNG0bwfZyeKSti,0.117,0.525,0.677,0.5,5,0.0109,0.0648,https://i.scdn.co/image/ab67616d0000b273fb2daafa0993f39d87a84385,https://i.scdn.co/image/31fbe64783eb5d493161640bd599dceafc615c6d,-7.839,0.0248,93.051,276000,h
9277,spotify:track:1kxfPDA6OXJeJm30CVr0zb,0.894,0.359,0.648,0.347,2,0.0013,0.106,https://i.scdn.co/image/ab67616d0000b27357480be4ce4fd7659a25b7d9,https://i.scdn.co/image/31fbe64783eb5d493161640bd599dceafc615c6d,-12.002,0.0287,117.325,262867,h
9278,spotify:track:3cKgbanUbfrBeoFQtO6rf5,0.198,0.111,0.58,0.498,1,0,0.132,https://i.scdn.co/image/ab67616d0000b273f245ffda968454e29646da8d,https://i.scdn.co/image/31fbe64783eb5d493161640bd599dceafc615c6d,-6.901,0.0277,116.271,206360,h
9279,spotify:track:0e3yhVeNaTfKIWQRw9U9sY,0.0165,0.487,0.756,0.422,11,0.00183,0.0368,https://i.scdn.co/image/ab67616d0000b2735a0fca95bfacb33ca3580a29,https://i.scdn.co/image/ab6761610000e5eb0a7388b95df960b5c0da8970,-12.967,0.0292,112.751,304133,h
9280,spotify:track:095MMFhB9qxPx2VsmvjnUs,0.411,0.27,0.673,0.314,2,0.0334,0.107,https://i.scdn.co/image/ab67616d0000b2737136940d1367fb6514ec9b4f,https://i.scdn.co/image/ab6761610000e5eb720c7a54c11c7c21762a65d1,-14.156,0.0279,109.841,353000,h
9281,spotify:track:5IK2FtuC0qmHHam9sWFxUI,0.0548,0.372,0.57,0.554,9,0,0.139,https://i.scdn.co/image/ab67616d0000b273c5653f9038e42efad2f8a266,https://i.scdn.co/image/ab6761610000e5eba700dbc2c4c3431c1d86b3c1,-9.732,0.0288,122.135,300147,h
9282,spotify:track:3CSLUIrI2KPMulHR5bh17O,0.0568,0.453,0.531,0.43,11,1.22E-06,0.0964,https://i.scdn.co/image/ab67616d0000b27347a69991d05f42d80594a61f,https://i.scdn.co/image/6b329b7ad7b567192a5e83af3b89e0597ef8b42c,-14.523,0.0578,124.284,232627,h
9283,spotify:track:5hXEcqQhEjfZdbIZLO8mf2,0.321,0.962,0.9,0.459,6,0.00399,0.165,https://i.scdn.co/image/ab67616d0000b273a2fc41b0dd6ce4f0d16a4c46,https://i.scdn.co/image/028bf41acbd7858a4a8acf688a392d4ee9e369ef,-15.557,0.0366,115.091,302693,h
9284,spotify:track:57trQKFZdJxHia4sMJioWk,0.147,0.234,0.448,0.35,5,2.27E-06,0.0842,https://i.scdn.co/image/ab67616d0000b27354aafca9cc0f52a7ea059fd2,https://i.scdn.co/image/ab6761610000e5eb9e8c55f799964f5194cc5999,-16.239,0.0393,177.279,302933,h
9285,spotify:track:5932kbyNt445gDTT2chRUS,0.434,0.0823,0.551,0.291,5,3.78E-05,0.11,https://i.scdn.co/image/ab67616d0000b273b7a9a6a2bf311630d3fc6956,https://i.scdn.co/image/ab6761610000e5ebc79f565e6a306d3e4b0a4b78,-12.544,0.0283,119.005,350667,h
9286,spotify:track:6cSqru6PFkJkpCrG2JhrFM,0.27,0.274,0.63,0.452,4,0.0711,0.117,https://i.scdn.co/image/ab67616d0000b2737d93116a6bcbd2ec3c79b062,https://i.scdn.co/image/54a86ecf1de16b17e2ed000a9ca8a1590c9a3b80,-12.581,0.0664,78.342,254173,h
9287,spotify:track:3zYpRGnnoegSpt3SguSo3W,0.182,0.921,0.827,0.595,3,0,0.0785,https://i.scdn.co/image/ab67616d0000b2737027294551db4fda68b5ddac,https://i.scdn.co/image/ab6761610000e5eba2a0b9e3448c1e702de9dc90,-13.909,0.0565,118.741,246000,h
9288,spotify:track:4cgjA7B4fJBHyB9Ya2bu0t,0.498,0.755,0.628,0.409,2,0.00565,0.29,https://i.scdn.co/image/ab67616d0000b273de437d960dda1ac0a3586d97,https://i.scdn.co/image/ab6761610000e5eba2a0b9e3448c1e702de9dc90,-14.348,0.0306,93.005,246040,h
9289,spotify:track:3yYVJTOQWoTiGvFSSYoMpZ,0.0306,0.7,0.564,0.573,10,0.00577,0.0587,https://i.scdn.co/image/ab67616d0000b273d9e83bbcf06d8d39f0adbb8e,https://i.scdn.co/image/cf79bd3e5c787e2ec152eeb1ea5538b0d4cf1434,-11.365,0.0326,137.778,467867,h
9290,spotify:track:5DcRDETkCSILfPTX02Bw6D,0.146,0.913,0.767,0.675,0,0,0.0697,https://i.scdn.co/image/ab67616d0000b273dd2dbe59d4d4733d60b32d8c,https://i.scdn.co/image/dcd0a82176f8716c4e18420809c6939fb8bab0d3,-6.699,0.0337,117.612,271480,h
9291,spotify:track:3F2YXxSOC9dPmxXdrh6mYl,0.656,0.184,0.353,0.207,0,0,0.0874,https://i.scdn.co/image/ab67616d0000b2739b3ba1a7a5c21103008eca51,https://i.scdn.co/image/45e105cbad8c0baf748952db3b2db067ce8f1fc2,-14.718,0.0306,144.539,316040,h
9292,spotify:track:22wWxHGHRH8gZXNDXRgSqY,0.508,0.3,0.535,0.532,11,0,0.0868,https://i.scdn.co/image/ab67616d0000b273aac099da610b063763c63117,https://i.scdn.co/image/1c145626e516a6817c43e7eab2b1cc3a5a9562a8,-9.865,0.0291,79.106,254476,h
9293,spotify:track:2B1ylFlO2nBGJdPNb9vMnn,0.357,0.369,0.583,0.732,10,1.03E-06,0.101,https://i.scdn.co/image/ab67616d0000b273a50fa51325803da5ddb48659,https://i.scdn.co/image/ab6761610000e5eb70c572415d968c3d368201d0,-10.134,0.0288,103.38,292293,h
9294,spotify:track:3APayTEWiUl9Ssep4BOXR2,0.0746,0.599,0.559,0.928,5,5.56E-05,0.696,https://i.scdn.co/image/ab67616d0000b273d538f5e07dc7405909514f09,https://i.scdn.co/image/ab6761610000e5eb2e023776b822635846e1f5f1,-3.04,0.0355,96.315,244813,h
9295,spotify:track:5Z8kUbnUQqBUzM5FsBNOAl,0.176,0.484,0.663,0.753,0,0,0.105,https://i.scdn.co/image/ab67616d0000b2735b5701373fb2d855af206821,https://i.scdn.co/image/ab6761610000e5eb93b0ecceb2fec8e515bdac37,-7.061,0.0379,94.06,240067,h
9296,spotify:track:4xoUQTqCPbgorjbzr7empX,0.0549,0.482,0.585,0.662,1,0,0.128,https://i.scdn.co/image/ab67616d0000b273b831059698bd543beccb2bde,https://i.scdn.co/image/ab6761610000e5eb5d9297ac4d4ee61ecc64c0b0,-6.077,0.0283,97.963,239627,h
9297,spotify:track:24fQpRwKFkC3Fe8QtvvrNw,0.308,0.547,0.6,0.504,5,0,0.137,https://i.scdn.co/image/ab67616d0000b2734d30d662454d239ed12fe963,https://i.scdn.co/image/ab6761610000e5eb04b0ab704089054911d91bfd,-9.761,0.0292,78.961,242267,h
9298,spotify:track:0p7T2DoRUeLX47sa3Ar2Ny,0.501,0.907,0.516,0.549,6,0.00572,0.184,https://i.scdn.co/image/ab67616d0000b2731b7fe70b9bb3f8a9a01ab989,https://i.scdn.co/image/e3bb4b09ffbf0a8f420ae14837208056cf64451e,-13.741,0.0373,176.941,288733,h
9299,spotify:track:4VZDv8sASBS8UruUBGTFdk,0.4,0.546,0.679,0.657,5,0,0.0497,https://i.scdn.co/image/ab67616d0000b2733168e1f416b81862ccc83594,https://i.scdn.co/image/9101beb98984fddaf5f65b6e918370ccea6d11da,-9.897,0.0255,97.8,266867,h
9300,spotify:track:3U9B0ZcnVPisVh9wGOg6qL,0.361,0.283,0.386,0.725,11,0,0.122,https://i.scdn.co/image/ab67616d0000b27389c2fa0aa374284e1c6fdc51,https://i.scdn.co/image/ab6761610000e5ebfb9ac3dac639689b6b07072f,-6.896,0.0395,139.843,247027,h
9301,spotify:track:2BqyCkrnZOesSmVaxGzpzM,0.00372,0.279,0.461,0.649,9,2.23E-05,0.177,https://i.scdn.co/image/ab67616d0000b273d55b1200685266bb972c1596,https://i.scdn.co/image/d9304be7f289f40bcf35c385a18dd21cac058c1a,-7.422,0.0446,177.927,249200,h
9302,spotify:track:7o10Pto0YFchZl1zL4dLPH,0.143,0.346,0.373,0.678,4,0,0.168,https://i.scdn.co/image/ab67616d0000b273f0d41275363a36b5772b49b2,https://i.scdn.co/image/ab6761610000e5eb0b8d424042d51bb8ee412ffe,-5.528,0.0325,141.42,353107,h
9303,spotify:track:5yokZ4I1JFUwPNv4U9d7Jk,0.0615,0.882,0.8,0.875,11,2.79E-06,0.13,https://i.scdn.co/image/ab67616d0000b2735e74cc25b14465a00995e671,https://i.scdn.co/image/ab6761610000e5eb8bb4e2d7bba236bf79f3c18a,-4.952,0.0338,100.033,233533,h
9304,spotify:track:411Ecgzht1ky1mKDSl1N7R,0.0812,0.662,0.676,0.486,9,6.08E-05,0.121,https://i.scdn.co/image/ab67616d0000b273c493f3d1bdfa76aa840e07e4,https://i.scdn.co/image/ab6761610000e5ebb3a197f57940201d38d20fa7,-10.457,0.0327,123.555,247200,h
9305,spotify:track:0n2SEXB2qoRQg171q7XqeW,0.16,0.961,0.609,0.923,9,4.73E-06,0.295,https://i.scdn.co/image/ab67616d0000b27347eb3ea5a92904c19e102e54,https://i.scdn.co/image/e1bfc98896b3638caa59ef227d52fb1a2208375d,-3.908,0.0338,115.996,294987,h
9306,spotify:track:7vyTKKN7FpD9zAp6f82EPp,0.0117,0.757,0.711,0.788,11,2.05E-06,0.311,https://i.scdn.co/image/ab67616d0000b2733344996538eb51c5a750afb2,https://i.scdn.co/image/ab6761610000e5ebff0fb8cdea3f4b4ba33e8b08,-14.705,0.0825,103.172,204560,h
9307,spotify:track:0Xd1XT0mlPMTK5uslC6pzl,0.642,0.74,0.675,0.888,10,0,0.36,https://i.scdn.co/image/ab67616d0000b27351cfe8c7a9f78702fc36a0cb,https://i.scdn.co/image/ab6761610000e5ebf04cbe533ce2d55373f49b2b,-3.018,0.0439,124.961,233000,h
9308,spotify:track:1KsI8NEeAna8ZIdojI3FiT,0.0857,0.972,0.641,0.894,8,0.009,0.157,https://i.scdn.co/image/ab67616d0000b2730e987064364e2b62ae1925b4,https://i.scdn.co/image/ab6761610000e5ebd0cb49906c4f8080a5813d95,-7.41,0.0273,109.823,199453,h
9309,spotify:track:4PgPnzbAgjCQ2eA6YAWcUw,0.00456,0.642,0.692,0.912,9,0.00273,0.0616,https://i.scdn.co/image/ab67616d0000b273a748d8d9660df87026a13162,https://i.scdn.co/image/ab6761610000e5eb2498282f9ea13beba4c15a1a,-7.733,0.0513,104.862,238533,h
9310,spotify:track:144JMbvbR5txNzoZ112wo4,0.0495,0.587,0.593,0.923,0,0,0.29,https://i.scdn.co/image/ab67616d0000b27361c83e0a3e42be611729c840,https://i.scdn.co/image/ab6761610000e5eb7f23b93005b02c1503cc5379,-6.19,0.101,124.862,224000,h
9311,spotify:track:2ahnofp2LbBWDXcJbMaSTu,0.0222,0.737,0.683,0.772,7,0.0149,0.203,https://i.scdn.co/image/ab67616d0000b273b219cfdd901872b475f422f6,https://i.scdn.co/image/ab6761610000e5eb0a99fdc7eb338269df6a98f6,-7.907,0.0311,123.871,270373,h
9312,spotify:track:6r8k1vznHrzlEKYxL4dZEe,0.302,0.965,0.725,0.612,1,1.63E-05,0.0548,https://i.scdn.co/image/ab67616d0000b2737136940d1367fb6514ec9b4f,https://i.scdn.co/image/ab6761610000e5eb720c7a54c11c7c21762a65d1,-10.706,0.0372,99.978,242320,h
9313,spotify:track:72sq8LrzmS4HDfOCfxIcBV,0.3,0.837,0.672,0.679,6,2.84E-05,0.489,https://i.scdn.co/image/ab67616d0000b273bbd94ecb374e830b876fb2d1,https://i.scdn.co/image/ab6761610000e5eb05d7972efdf59f2e713f2ddc,-9.238,0.0326,120.531,232933,h
9314,spotify:track:1D6nV9TPfMnWm7UdVsDVfI,0.153,0.896,0.673,0.813,5,2.87E-05,0.0547,https://i.scdn.co/image/ab67616d0000b273a0063c4e190db470d96d5939,https://i.scdn.co/image/ab6761610000e5ebc79f565e6a306d3e4b0a4b78,-10.966,0.0445,91.786,390867,h
9315,spotify:track:54OR1VDpfkBuOY5zZjhZAY,0.0643,0.728,0.723,0.969,6,0,0.115,https://i.scdn.co/image/ab67616d0000b273dbf223dbb6abdffa642eb287,https://i.scdn.co/image/ab6761610000e5eb60571cd7326957308bad6380,-4.516,0.142,126.653,286800,h
9316,spotify:track:2goLsvvODILDzeeiT4dAoR,0.0082,0.459,0.652,0.917,6,0,0.0509,https://i.scdn.co/image/ab67616d0000b27361c83e0a3e42be611729c840,https://i.scdn.co/image/ab6761610000e5eb7f23b93005b02c1503cc5379,-6.72,0.0548,132.975,239027,h
9317,spotify:track:5qGwqO0lkbBXw4xNfzT7SF,0.0105,0.702,0.556,0.993,1,0.0341,0.403,https://i.scdn.co/image/ab67616d0000b273af6a08097dd4ac26b96c8be1,https://i.scdn.co/image/ab6761610000e5ebcf4a1dced6258416eb219e36,-5.067,0.0464,124.016,173667,h
9318,spotify:track:7BfUavTvWwIK1ST9DtuGkD,0.00695,0.675,0.855,0.968,1,0.402,0.149,https://i.scdn.co/image/ab67616d0000b273786c27d3b9e0da93ae4ada4a,https://i.scdn.co/image/1bf54468fa9c772af8f514a20a99631fd35b2dbc,-6.219,0.0387,129.032,249973,h
9319,spotify:track:3XVozq1aeqsJwpXrEZrDJ9,0.0025,0.583,0.979,0.792,2,7.71E-06,0.102,https://i.scdn.co/image/ab67616d0000b2730d441bd2334134eca6761fc4,https://i.scdn.co/image/13ce9c64587f0ae64addcf03e7ba9f0549470541,-2.784,0.0388,116.012,254467,h
9320,spotify:track:5UqqOfFa9DYXALpCCF8VwB,0.0476,0.485,0.697,0.665,6,0.00665,0.0796,https://i.scdn.co/image/ab67616d0000b273741a375f2292fbe848ef27e8,https://i.scdn.co/image/4f10bad99807d5d68c0ff648a245b02555ba457f,-12.907,0.0412,108.535,289680,h
9321,spotify:track:2wSAWEYUHkt92X4SBAPqZE,0.225,0.894,0.668,0.73,10,0,0.188,https://i.scdn.co/image/ab67616d0000b273c7d7cdad0c2ffa5620129ee8,https://i.scdn.co/image/6a90f44ad1ea2467427e0c1107bcf7a41ed99c2a,-7.182,0.0366,92.049,252773,h
